# Band 4B   Etalon 2B   Slice 11
# Distortion map version 06.04.00 - date 2018-10-11
# Trace (isoalpha): Take pixel trace along specified slice, specified alpha position trace is built by taking the pixel in every detector row with alpha value closest to the one specified 
# xpos[i] = np.argmin(alpha_img[i,:])+funcs.find_nearest(alpha_img[i,:][(slice_img[i,:]!=0)],alpha_pos)
#    alpha       x  y      center         FWHM          skewness        wavelength
0.0  113  28  28.009966038  4.33268460926  -0.00821906979124  24.3841202962
0.0  114  78  78.5296883478  3.85236547334  -0.0103463745672  24.2066353213
0.0  114  128  127.640486661  3.83826742939  -0.0589347977882  24.0363133941
0.0  115  176  175.68258744  3.85356081189  -0.0297878381443  23.8663590404
0.0  115  223  222.694732599  4.03792891092  -0.00559740995073  23.6965685212
0.0  115  269  268.538733133  3.76227533532  0.0408106941167  23.5346927171
0.0  116  313  313.172092794  3.57847456686  0.00087559889566  23.3691593997
0.0  116  357  356.77045345  3.57204624672  -0.029227740908  23.2091368915
0.0  116  399  399.437423572  3.63264985258  -0.0383301156189  23.0516825918
0.0  116  441  441.284669534  3.68323626315  -0.0380896895819  22.8933509161
0.0  116  482  482.11314486  3.49898049182  -0.00473626279298  22.7420223841
0.0  116  522  522.099127829  3.25617111913  0.00519428349287  22.5872985143
0.0  116  561  560.995969486  3.263937351  -0.0282678164568  22.4392465445
0.0  116  599  599.25373637  3.28066244522  -0.0424458448559  22.2897333161
0.0  116  637  636.737551039  3.35559912275  -0.0280105550901  22.1438309074
0.0  116  674  673.530192792  3.26877199618  -0.00462412895892  22.0000765453
0.0  116  709  709.434860183  3.25882197027  0.0184466843514  21.8566462695
0.0  116  745  744.582647609  3.11015754422  0.00504872838221  21.7167951858
0.0  115  779  778.963645203  3.07510980485  -0.00538160165925  21.5774828245
0.0  115  813  812.695264907  3.08967533529  -0.0288540597866  21.4422534742
0.0  115  846  845.778561447  3.0746042862  -0.0223722127442  21.3050614441
0.0  115  878  878.299267019  3.11198809071  -0.0033688786101  21.1726558299
0.0  114  910  910.101334503  3.05215125515  0.020084498045  21.0395169681
0.0  114  941  941.348352544  2.96385992727  0.0142266409935  20.9105922238
0.0  114  972  971.962765289  2.93150115717  0.0235224761203  20.7812160306
0.0  113  1002  1002.04289718  2.92121330772  0.0248854867503  20.6548136817
-2.77655667024  103  27  27.0271467782  4.46668605304  -0.0198282069363  24.3841202962
-2.77655667024  104  78  77.707382105  4.18799958556  -0.00365520791541  24.2066353213
-2.77655667024  104  127  127.05229658  3.97551306643  -0.0120164480088  24.0363133941
-2.77655667024  104  175  174.840371888  3.75829649756  -0.0398840754502  23.8663590404
-2.77655667024  105  222  221.856207949  3.90872944827  -0.0334824653191  23.6965685212
-2.77655667024  105  268  267.681542024  3.97298934249  -0.0154212611842  23.5346927171
-2.77655667024  105  313  312.604357495  3.79004483504  0.0287172125276  23.3691593997
-2.77655667024  105  356  356.183034521  3.44638175612  -0.015646686155  23.2091368915
-2.77655667024  106  399  398.899359073  3.59364039457  -0.0259628954135  23.0516825918
-2.77655667024  106  441  440.678510804  3.65393013968  -0.0369656247464  22.8933509161
-2.77655667024  106  482  481.580686832  3.51726690884  -0.0104308427389  22.7420223841
-2.77655667024  106  522  521.673749252  3.48111582768  0.0159990753283  22.5872985143
-2.77655667024  106  561  560.725463582  3.28790699515  0.00432939326484  22.4392465445
